Date,Team,Opp,Score,FPts,Min,G,KP,AT,SOT,TkW,DIS,YC,RC,ACNC,Int,CLR,CoS,BS,AER,PKM,PKD,OG,GAO,CS,player_id,player_name,injured,GA,Sv,PKS,HCS,Sm
2026-01-01,TOT,@BRF,T 0-0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,06rm8,Mathys Tel,,,,,,
2025-12-14,TOT,@NOT,L 0-3,3.5,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,06rm8,Mathys Tel,,,,,,
2025-12-02,TOT,@NEW,T 2-2,6,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06rm8,Mathys Tel,,,,,,
2025-11-29,TOT,FUL,L 1-2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06rm8,Mathys Tel,,,,,,
2025-11-08,TOT,MUN,T 2-2,11.5,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,06rm8,Mathys Tel,,,,,,
2025-10-26,TOT,@EVE,W 3-0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06rm8,Mathys Tel,,,,,,
2025-10-19,TOT,AVL,L 1-2,0.5,59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,06rm8,Mathys Tel,,,,,,
2025-10-04,TOT,@LEE,W 2-1,11.5,72,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,06rm8,Mathys Tel,,,,,,
2025-09-27,TOT,WOL,T 1-1,2.5,5,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,06rm8,Mathys Tel,,,,,,
2025-09-13,TOT,@WHU,W 3-0,1.5,78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,06rm8,Mathys Tel,,,,,,
2025-08-30,TOT,BOU,L 0-1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06rm8,Mathys Tel,,,,,,
2025-08-16,TOT,BUR,W 3-0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06rm8,Mathys Tel,,,,,,
2026-02-09,TOT,NEW,TBD,,,,,,,,,,,,,,,,,,,,,,06rm8,Mathys Tel,Available,,,,,
2026-02-07,EVE,@FUL,W 2-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05t6z,Tim Iroegbunam,,,,,,
2026-01-31,EVE,@BHA,T 1-1,-1,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,05t6z,Tim Iroegbunam,,,,,,
2026-01-07,EVE,WOL,T 1-1,12.5,90,0,3,1,0,2,3,1,0,0,1,0,1,0,0,0,0,0,1,0,05t6z,Tim Iroegbunam,,,,,,
2026-01-04,EVE,BRF,L 2-4,7,76,0,0,0,0,4,3,0,0,0,2,0,2,0,1,0,0,0,3,0,05t6z,Tim Iroegbunam,,,,,,
2025-12-30,EVE,@NOT,W 2-0,3.5,90,0,0,0,0,2,3,0,0,0,2,1,0,0,0,0,0,0,0,1,05t6z,Tim Iroegbunam,,,,,,
2025-12-27,EVE,@BUR,T 0-0,7,90,0,1,0,0,2,1,1,0,0,1,1,2,1,1,0,0,0,0,1,05t6z,Tim Iroegbunam,,,,,,
2025-12-20,EVE,ARS,L 0-1,8,90,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,05t6z,Tim Iroegbunam,,,,,,
2025-12-13,EVE,@CHE,L 0-2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,05t6z,Tim Iroegbunam,,,,,,
2025-12-02,EVE,@BOU,W 1-0,4,90,0,0,0,0,5,1,1,0,0,0,1,0,0,1,0,0,0,0,1,05t6z,Tim Iroegbunam,,,,,,
2025-11-29,EVE,NEW,L 1-4,0.5,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,05t6z,Tim Iroegbunam,,,,,,
2025-11-24,EVE,@MUN,W 1-0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05t6z,Tim Iroegbunam,,,,,,
2025-11-08,EVE,FUL,W 2-0,9.5,66,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,05t6z,Tim Iroegbunam,,,,,,
2025-11-03,EVE,@SUN,T 1-1,0.5,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,05t6z,Tim Iroegbunam,,,,,,
2025-10-18,EVE,@MCI,L 0-2,3,19,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05t6z,Tim Iroegbunam,,,,,,
2025-10-05,EVE,CRY,W 2-1,9.5,24,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,05t6z,Tim Iroegbunam,,,,,,
2025-09-13,EVE,AVL,T 0-0,1.5,65,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,05t6z,Tim Iroegbunam,,,,,,
2025-08-30,EVE,@WOL,W 3-2,3,13,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,05t6z,Tim Iroegbunam,,,,,,
2025-08-24,EVE,BHA,W 2-0,6,70,0,0,0,0,0,1,1,0,0,3,0,1,2,3,0,0,0,0,1,05t6z,Tim Iroegbunam,,,,,,
2025-08-18,EVE,@LEE,L 0-1,2,70,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,1,05t6z,Tim Iroegbunam,,,,,,
2026-02-09,EVE,BOU,TBD,,,,,,,,,,,,,,,,,,,,,,05t6z,Tim Iroegbunam,Available,,,,,
2026-02-07,SUN,@ARS,L 0-3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06v0t,Wilson Isidor,,,,,,
2026-02-02,SUN,BUR,W 3-0,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06v0t,Wilson Isidor,,,,,,
2026-01-24,SUN,@WHU,L 1-3,1,14,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,06v0t,Wilson Isidor,,,,,,
2026-01-01,SUN,MCI,T 0-0,2.5,31,0,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,06v0t,Wilson Isidor,,,,,,
2025-12-28,SUN,LEE,T 1-1,2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06v0t,Wilson Isidor,,,,,,
2025-12-20,SUN,@BHA,T 0-0,0.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,06v0t,Wilson Isidor,,,,,,
2025-12-14,SUN,NEW,W 1-0,0.5,19,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,06v0t,Wilson Isidor,,,,,,
2025-12-06,SUN,@MCI,L 0-3,3.5,55,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,06v0t,Wilson Isidor,,,,,,
2025-12-03,SUN,@LIV,T 1-1,3.5,27,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,06v0t,Wilson Isidor,,,,,,
2025-11-29,SUN,BOU,W 3-2,3,62,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,06v0t,Wilson Isidor,,,,,,
2025-11-22,SUN,@FUL,L 0-1,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,06v0t,Wilson Isidor,,,,,,
2025-11-08,SUN,ARS,T 2-2,1,62,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,1,0,06v0t,Wilson Isidor,,,,,,
2025-11-03,SUN,EVE,T 1-1,4,82,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,06v0t,Wilson Isidor,,,,,,
2025-10-25,SUN,@CHE,W 2-1,11,74,1,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,1,0,06v0t,Wilson Isidor,,,,,,
2025-10-18,SUN,WOL,W 2-0,1.5,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,06v0t,Wilson Isidor,,,,,,
2025-10-04,SUN,@MUN,L 0-2,0,58,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,06v0t,Wilson Isidor,,,,,,
2025-09-27,SUN,@NOT,W 1-0,0.5,84,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,1,06v0t,Wilson Isidor,,,,,,
2025-09-21,SUN,AVL,T 1-1,15.5,79,1,0,0,2,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,06v0t,Wilson Isidor,,,,,,
2025-09-13,SUN,@CRY,T 0-0,2.5,88,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,06v0t,Wilson Isidor,,,,,,
2025-08-30,SUN,BRF,W 2-1,13.5,24,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,06v0t,Wilson Isidor,,,,,,
2025-08-23,SUN,@BUR,L 0-2,-0.5,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,06v0t,Wilson Isidor,,,,,,
2025-08-16,SUN,WHU,W 3-0,11,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,06v0t,Wilson Isidor,,,,,,
2026-02-09,SUN,LIV,TBD,,,,,,,,,,,,,,,,,,,,,,06v0t,Wilson Isidor,Available,,,,,
2026-02-08,CRY,@BHA,W 1-0,5.5,76,0,2,0,0,0,0,1,0,0,1,3,1,0,1,0,0,0,0,1,04f6o,Will Hughes,,,,,,
2026-02-01,CRY,@NOT,T 1-1,4.5,90,0,1,0,0,2,2,0,0,0,0,1,0,0,3,0,0,0,1,0,04f6o,Will Hughes,,,,,,
2026-01-25,CRY,CHE,L 1-3,2.5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04f6o,Will Hughes,,,,,,
2026-01-17,CRY,@SUN,L 1-2,6,90,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,04f6o,Will Hughes,,,,,,
2026-01-07,CRY,AVL,T 0-0,8,90,0,2,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,04f6o,Will Hughes,,,,,,
2026-01-04,CRY,@NEW,L 0-2,5,90,0,0,0,0,3,2,0,0,0,2,0,1,0,0,0,0,0,2,0,04f6o,Will Hughes,,,,,,
2026-01-01,CRY,FUL,T 1-1,6,55,0,1,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,04f6o,Will Hughes,,,,,,
2025-12-28,CRY,TOT,L 0-1,9,90,0,3,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,1,0,04f6o,Will Hughes,,,,,,
2025-12-20,CRY,@LEE,L 1-4,2,45,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,2,0,04f6o,Will Hughes,,,,,,
2025-12-14,CRY,MCI,L 0-3,2,22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,04f6o,Will Hughes,,,,,,
2025-12-03,CRY,@BUR,W 1-0,2,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,04f6o,Will Hughes,,,,,,
2025-11-30,CRY,MUN,L 1-2,0.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04f6o,Will Hughes,,,,,,
2025-11-22,CRY,@WOL,W 2-0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,04f6o,Will Hughes,,,,,,
2025-11-09,CRY,BHA,T 0-0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04f6o,Will Hughes,,,,,,
2025-11-01,CRY,BRF,W 2-0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04f6o,Will Hughes,,,,,,
2025-10-26,CRY,@ARS,L 0-1,2.5,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04f6o,Will Hughes,,,,,,
2025-09-27,CRY,LIV,W 2-1,1.5,27,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,04f6o,Will Hughes,,,,,,
2025-09-20,CRY,@WHU,W 2-1,2.5,64,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,04f6o,Will Hughes,,,,,,
2025-09-13,CRY,SUN,T 0-0,4.5,90,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,04f6o,Will Hughes,,,,,,
2025-08-31,CRY,@AVL,W 3-0,0,70,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,04f6o,Will Hughes,,,,,,
2025-08-24,CRY,NOT,T 1-1,8.5,90,0,3,0,0,3,0,1,0,1,0,1,0,0,1,0,0,0,1,0,04f6o,Will Hughes,,,,,,
2025-08-17,CRY,@CHE,T 0-0,1.5,69,0,0,0,0,0,1,1,0,0,1,3,0,2,0,0,0,0,0,1,04f6o,Will Hughes,,,,,,
2026-02-09,CRY,BUR,TBD,,,,,,,,,,,,,,,,,,,,,,04f6o,Will Hughes,Available,,,,,
2026-01-31,WOL,BOU,L 0-2,1.5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2026-01-24,WOL,@MCI,L 0-2,0,45,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,06zce,Jhon Arias,,,,,,
2026-01-18,WOL,NEW,T 0-0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06zce,Jhon Arias,,,,,,
2026-01-07,WOL,@EVE,T 1-1,2.5,45,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2026-01-03,WOL,WHU,W 3-0,16,90,1,1,0,1,2,4,0,0,1,1,4,0,0,0,0,0,0,0,1,06zce,Jhon Arias,,,,,,
2025-12-30,WOL,@MUN,T 1-1,4.5,88,0,0,0,0,4,2,0,0,0,1,1,0,0,1,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2025-12-27,WOL,@LIV,L 1-2,0.5,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,06zce,Jhon Arias,,,,,,
2025-12-20,WOL,BRF,L 0-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06zce,Jhon Arias,,,,,,
2025-12-13,WOL,@ARS,L 1-2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2025-12-08,WOL,MUN,L 1-4,2.5,69,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,3,0,06zce,Jhon Arias,,,,,,
2025-12-03,WOL,NOT,L 0-1,3,80,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2025-11-30,WOL,@AVL,L 0-1,-1.5,86,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2025-11-22,WOL,CRY,L 0-2,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,06zce,Jhon Arias,,,,,,
2025-11-01,WOL,@FUL,L 0-3,1,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2025-10-26,WOL,BUR,L 2-3,3.5,67,0,1,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,2,0,06zce,Jhon Arias,,,,,,
2025-10-18,WOL,@SUN,L 0-2,8,76,0,1,0,0,2,1,0,0,0,1,1,2,0,3,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2025-10-05,WOL,BHA,T 1-1,9.5,90,0,1,0,1,4,1,0,0,1,1,2,0,0,0,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2025-09-27,WOL,@TOT,T 1-1,10,88,0,3,0,0,2,1,0,0,0,0,3,1,0,1,0,0,0,0,1,06zce,Jhon Arias,,,,,,
2025-09-20,WOL,LEE,L 1-3,5.5,17,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,06zce,Jhon Arias,,,,,,
2025-09-13,WOL,@NEW,L 0-1,1,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,06zce,Jhon Arias,,,,,,
2025-08-30,WOL,EVE,L 2-3,5.5,63,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,3,0,06zce,Jhon Arias,,,,,,
2025-08-23,WOL,@BOU,L 0-1,1.5,55,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2025-08-16,WOL,MCI,L 0-4,2.5,16,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,06zce,Jhon Arias,,,,,,
2026-02-09,WOL,@NOT,TBD,,,,,,,,,,,,,,,,,,,,,,06zce,Jhon Arias,Available,,,,,
2026-02-01,FUL,@MUN,L 2-3,1.5,70,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,03rzp,Antonee Robinson,,,,,,
2026-01-24,FUL,BHA,W 2-1,1.75,58,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,03rzp,Antonee Robinson,,,,,,
2026-01-17,FUL,@LEE,L 0-1,2.75,90,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,1,0,03rzp,Antonee Robinson,,,,,,
2026-01-07,FUL,CHE,W 2-1,5,72,0,1,0,0,1,0,0,0,0,1,4,1,0,1,0,0,0,1,0,03rzp,Antonee Robinson,,,,,,
2026-01-04,FUL,LIV,T 2-2,2.75,90,0,1,0,0,1,0,0,0,0,1,3,1,0,1,0,0,0,2,0,03rzp,Antonee Robinson,,,,,,
2026-01-01,FUL,@CRY,T 1-1,8.5,90,0,3,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,03rzp,Antonee Robinson,,,,,,
2025-12-27,FUL,@WHU,W 1-0,24.5,90,0,4,0,0,1,2,0,0,4,3,2,1,0,2,0,0,0,0,1,03rzp,Antonee Robinson,,,,,,
2025-12-22,FUL,NOT,W 1-0,17,90,0,2,0,0,2,0,0,0,2,0,4,0,1,1,0,0,0,0,1,03rzp,Antonee Robinson,,,,,,
2025-12-13,FUL,@BUR,W 3-2,6.75,90,0,0,0,0,3,1,0,0,1,3,5,0,1,2,0,0,0,2,0,03rzp,Antonee Robinson,,,,,,
2025-09-28,FUL,@AVL,L 1-3,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03rzp,Antonee Robinson,,,,,,
2025-08-30,FUL,@CHE,L 0-2,2,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,03rzp,Antonee Robinson,,,,,,
2025-08-24,FUL,MUN,T 1-1,3.25,27,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,03rzp,Antonee Robinson,,,,,,
2026-02-09,FUL,@MCI,TBD,,,,,,,,,,,,,,,,,,,,,,03rzp,Antonee Robinson,Available,,,,,
2026-02-07,BUR,WHU,L 0-2,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,06c4o,Lyle Foster,,,,,,
2026-02-02,BUR,@SUN,L 0-3,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,06c4o,Lyle Foster,,,,,,
2026-01-24,BUR,TOT,T 2-2,10.5,20,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,06c4o,Lyle Foster,,,,,,
2026-01-17,BUR,@LIV,T 1-1,1.5,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,06c4o,Lyle Foster,,,,,,
2026-01-07,BUR,MUN,T 2-2,0,13,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,06c4o,Lyle Foster,,,,,,
2025-12-13,BUR,FUL,L 2-3,5.5,61,0,1,0,0,1,2,0,0,0,2,1,1,0,1,0,0,0,3,0,06c4o,Lyle Foster,,,,,,
2025-12-06,BUR,@NEW,L 1-2,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,06c4o,Lyle Foster,,,,,,
2025-12-03,BUR,CRY,L 0-1,0,90,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,06c4o,Lyle Foster,,,,,,
2025-11-29,BUR,@BRF,L 1-3,2.5,74,0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,0,0,1,06c4o,Lyle Foster,,,,,,
2025-11-22,BUR,CHE,L 0-2,-0.5,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,06c4o,Lyle Foster,,,,,,
2025-10-26,BUR,@WOL,W 3-2,13,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06c4o,Lyle Foster,,,,,,
2025-10-05,BUR,@AVL,L 1-2,-1.5,68,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,06c4o,Lyle Foster,,,,,,
2025-09-27,BUR,@MCI,L 1-5,3,79,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,06c4o,Lyle Foster,,,,,,
2025-09-20,BUR,NOT,T 1-1,14.5,85,0,2,1,0,0,1,0,0,0,0,1,3,1,2,0,0,0,1,0,06c4o,Lyle Foster,,,,,,
2025-09-14,BUR,LIV,L 0-1,2,85,0,0,0,0,2,1,0,0,0,0,4,0,0,1,0,0,0,0,1,06c4o,Lyle Foster,,,,,,
2025-08-30,BUR,@MUN,L 2-3,11,90,1,0,0,1,1,4,1,0,0,0,0,0,1,4,0,0,0,3,0,06c4o,Lyle Foster,,,,,,
2025-08-23,BUR,SUN,W 2-0,2,85,0,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,1,06c4o,Lyle Foster,,,,,,
2025-08-16,BUR,@TOT,L 0-3,8,73,0,2,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,3,0,06c4o,Lyle Foster,,,,,,
2026-02-09,BUR,@CRY,TBD,,,,,,,,,,,,,,,,,,,,,,06c4o,Lyle Foster,Available,,,,,
2026-02-07,AVL,@BOU,T 1-1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,052cb,Ian Maatsen,,,,,,
2026-02-01,AVL,BRF,L 0-1,11.5,90,0,3,0,0,4,0,0,0,1,0,2,1,0,1,0,0,0,1,0,052cb,Ian Maatsen,,,,,,
2026-01-25,AVL,@NEW,W 2-0,9.75,90,0,0,0,0,2,0,1,0,0,0,3,1,0,2,0,0,0,0,1,052cb,Ian Maatsen,,,,,,
2026-01-18,AVL,EVE,L 0-1,8.75,72,0,3,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,052cb,Ian Maatsen,,,,,,
2026-01-07,AVL,@CRY,T 0-0,1.75,16,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,052cb,Ian Maatsen,,,,,,
2026-01-03,AVL,NOT,W 3-1,1,68,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,1,0,052cb,Ian Maatsen,,,,,,
2025-12-27,AVL,@CHE,W 2-1,1.25,82,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,052cb,Ian Maatsen,,,,,,
2025-12-21,AVL,MUN,W 2-1,6,74,0,2,0,0,2,2,0,0,0,1,4,1,0,0,0,0,0,1,0,052cb,Ian Maatsen,,,,,,
2025-12-14,AVL,@WHU,W 3-2,1.75,74,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,2,0,052cb,Ian Maatsen,,,,,,
2025-12-06,AVL,ARS,W 2-1,3.75,90,0,0,0,0,1,0,0,0,0,0,3,3,0,1,0,0,0,1,0,052cb,Ian Maatsen,,,,,,
2025-12-03,AVL,@BHA,W 4-3,10.5,69,0,2,0,1,3,5,0,0,1,0,4,5,0,1,0,0,0,2,0,052cb,Ian Maatsen,,,,,,
2025-11-23,AVL,@LEE,W 2-1,2.75,45,0,0,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,052cb,Ian Maatsen,,,,,,
2025-11-01,AVL,@LIV,L 0-2,2.75,14,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,052cb,Ian Maatsen,,,,,,
2025-10-26,AVL,MCI,W 1-0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,052cb,Ian Maatsen,,,,,,
2025-10-19,AVL,@TOT,W 2-1,5.25,7,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,052cb,Ian Maatsen,,,,,,
2025-10-05,AVL,BUR,W 2-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,052cb,Ian Maatsen,,,,,,
2025-09-21,AVL,@SUN,T 1-1,-2.75,31,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,052cb,Ian Maatsen,,,,,,
2025-08-31,AVL,CRY,L 0-3,2.75,83,0,2,0,0,0,1,0,0,1,1,5,0,0,2,0,0,0,3,0,052cb,Ian Maatsen,,,,,,
2025-08-23,AVL,@BRF,L 0-1,5.75,25,0,1,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,052cb,Ian Maatsen,,,,,,
2026-02-09,AVL,BHA,TBD,,,,,,,,,,,,,,,,,,,,,,052cb,Ian Maatsen,Available,,,,,
2026-02-07,WHU,@BUR,W 2-0,13.25,90,0,0,0,0,1,0,0,0,0,2,9,0,2,0,0,0,0,0,1,04ml6,Konstantinos Mavropanos,,,,,,
2026-01-31,WHU,@CHE,L 2-3,-0.75,90,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,3,0,04ml6,Konstantinos Mavropanos,,,,,,
2026-01-24,WHU,SUN,W 3-1,4.25,90,0,0,0,0,0,0,0,0,0,1,5,0,0,4,0,0,0,1,0,04ml6,Konstantinos Mavropanos,,,,,,
2026-01-17,WHU,@TOT,W 2-1,10.25,90,0,0,0,1,1,0,0,0,0,2,13,0,0,4,0,0,0,1,0,04ml6,Konstantinos Mavropanos,,,,,,
2026-01-06,WHU,NOT,L 1-2,1.5,90,0,0,0,0,2,0,1,0,0,2,6,0,0,2,0,0,0,2,0,04ml6,Konstantinos Mavropanos,,,,,,
2026-01-03,WHU,@WOL,L 0-3,-0.5,90,0,0,0,0,1,1,0,0,0,0,4,0,0,4,0,0,0,3,0,04ml6,Konstantinos Mavropanos,,,,,,
2025-12-30,WHU,BHA,T 2-2,0.25,45,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,04ml6,Konstantinos Mavropanos,,,,,,
2025-12-20,WHU,@MCI,L 0-3,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04ml6,Konstantinos Mavropanos,,,,,,
2025-12-14,WHU,AVL,L 2-3,-2.25,90,0,0,0,0,2,0,0,0,0,4,3,0,1,1,0,0,1,3,0,04ml6,Konstantinos Mavropanos,,,,,,
2025-12-07,WHU,@BHA,T 1-1,10.5,90,0,0,0,1,0,0,0,0,0,2,10,0,2,4,0,0,0,1,0,04ml6,Konstantinos Mavropanos,,,,,,
2025-12-04,WHU,@MUN,T 1-1,6,90,0,0,0,0,0,0,0,0,0,1,8,0,2,3,0,0,0,1,0,04ml6,Konstantinos Mavropanos,,,,,,
